cik_str,symbol,name,cik
1046025,HFWA,HERITAGE FINANCIAL CORP /WA/,1046025
1625278,NRDS,"NERDWALLET, INC.",1625278
886744,GERN,GERON CORP,886744
1468748,KOD,Kodiak Sciences Inc.,1468748
1517518,EMO,ClearBridge Energy Midstream Opportunity Fund Inc.,1517518
1171471,CHI,CALAMOS CONVERTIBLE OPPORTUNITIES & INCOME FUND,1171471
788965,HNRG,HALLADOR ENERGY CO,788965
1387467,AOSL,ALPHA & OMEGA SEMICONDUCTOR Ltd,1387467
1778114,AIO,Virtus Artificial Intelligence & Technology Opportunities Fund,1778114
706129,HBNC,HORIZON BANCORP INC /IN/,706129
1490906,CFFN,"Capitol Federal Financial, Inc.",1490906
1018979,AMSF,AMERISAFE INC,1018979
755001,UTL,UNITIL CORP,755001
1453015,BLDP,Ballard Power Systems Inc.,1453015
1431852,ODV,Osisko Development Corp.,1431852
1898496,GETY,"Getty Images Holdings, Inc.",1898496
1846069,NXDR,"Nextdoor Holdings, Inc.",1846069
1823608,AMAL,Amalgamated Financial Corp.,1823608
1872789,EMBC,Embecta Corp.,1872789
1474627,NEGG,"Newegg Commerce, Inc.",1474627
701347,CPF,CENTRAL PACIFIC FINANCIAL CORP,701347
1842731,SMWB,SIMILARWEB LTD.,1842731
1421517,ERII,"Energy Recovery, Inc.",1421517
1756594,IVA,Inventiva S.A.,1756594
1888274,DEFT,"Defi Technologies, Inc.",1888274
1639877,GSM,Ferroglobe PLC,1639877
1372020,GLDD,Great Lakes Dredge & Dock CORP,1372020
1734342,AMTB,Amerant Bancorp Inc.,1734342
1984086,SEPN,"Septerna, Inc.",1984086
1768259,GOTU,Gaotu Techedu Inc.,1768259
912728,FWRD,FORWARD AIR CORP,912728
1873529,KLC,"KinderCare Learning Companies, Inc.",1873529
1174164,FFC,Flaherty & Crumrine PREFERRED & INCOME SECURITIES FUND INC,1174164
1425205,IOVA,"IOVANCE BIOTHERAPEUTICS, INC.",1425205
1538849,CAPL,CrossAmerica Partners LP,1538849
1227654,CMP,COMPASS MINERALS INTERNATIONAL INC,1227654
1604174,ECC,Eagle Point Credit Co Inc.,1604174
1313510,GGN,"GAMCO Global Gold, Natural Resources & Income Trust",1313510
1853962,IAUX,i-80 Gold Corp.,1853962
1783183,PHAT,"Phathom Pharmaceuticals, Inc.",1783183
1499505,AGRO,Adecoagro S.A.,1499505
1776111,MBX,"MBX Biosciences, Inc.",1776111
1829959,DCBO,Docebo Inc.,1829959
1509991,KOS,Kosmos Energy Ltd.,1509991
791963,OPY,OPPENHEIMER HOLDINGS INC,791963
1395213,EDN,EDENOR,1395213
1713334,MSC,STUDIO CITY INTERNATIONAL HOLDINGS Ltd,1713334
805928,AXGN,"Axogen, Inc.",805928
1217234,CDNA,"CareDx, Inc.",1217234
1499543,NOAH,NOAH HOLDINGS LTD,1499543
1227500,EQBK,EQUITY BANCSHARES INC,1227500
1386570,NAGE,"Niagen Bioscience, Inc.",1386570
775215,HBT,"HBT Financial, Inc.",775215
1386278,GDOT,GREEN DOT CORP,1386278
99302,TRNS,TRANSCAT INC,99302
1476034,MCB,Metropolitan Bank Holding Corp.,1476034
80172,NPK,NATIONAL PRESTO INDUSTRIES INC,80172
1830214,DNA,"Ginkgo Bioworks Holdings, Inc.",1830214
1836057,BTX,BlackRock Technology & Private Equity Term Trust,1836057
1806310,TSHA,"Taysha Gene Therapies, Inc.",1806310
1715497,BORR,Borr Drilling Ltd,1715497
1841925,INDI,"indie Semiconductor, Inc.",1841925
1823587,SKYH,Sky Harbour Group Corp,1823587
1844862,SLDP,"Solid Power, Inc.",1844862
1851112,RSKD,RISKIFIED LTD.,1851112
316888,ASM,AVINO SILVER & GOLD MINES LTD,316888
1422143,KURA,"Kura Oncology, Inc.",1422143
896429,CTLP,"CANTALOUPE, INC.",896429
1971975,ABXXF,Abaxx Technologies Inc.,1971975
1819559,WDI,Western Asset Diversified Income Fund (WDI),1819559
1604665,WLKP,Westlake Chemical Partners LP,1604665
1506289,BCX,BlackRock Resources & Commodities Strategy Trust,1506289
101199,UFCS,UNITED FIRE GROUP INC,101199
1334978,CCO,"Clear Channel Outdoor Holdings, Inc.",1334978
1504461,NGL,NGL Energy Partners LP,1504461
1326200,GNK,GENCO SHIPPING & TRADING LTD,1326200
1268884,IGR,CBRE GLOBAL REAL ESTATE INCOME FUND,1268884
1559432,TXO,"TXO Partners, L.P.",1559432
1725123,CANG,Cango Inc.,1725123
1965040,FTRE,Fortrea Holdings Inc.,1965040
1750264,MAAS,Maase Inc.,1750264
1833835,PSFE,Paysafe Ltd,1833835
1232582,AHT,ASHFORD HOSPITALITY TRUST INC,1232582
1848309,SGML,Sigma Lithium Corp,1848309
2023658,BCAX,Bicara Therapeutics Inc.,2023658
1598665,HRTG,"Heritage Insurance Holdings, Inc.",1598665
1683606,CARS,Cars.com Inc.,1683606
1818383,MAX,"MediaAlpha, Inc.",1818383
1855066,MEGI,NYLI CBRE Global Infrastructure Megatrends Term Fund,1855066
1286973,USAS,Americas Gold & Silver Corp,1286973
357301,TRST,TRUSTCO BANK CORP N Y,357301
1013605,PDS,PRECISION DRILLING Corp,1013605
896156,ETD,ETHAN ALLEN INTERIORS INC,896156
1819133,TNGX,"Tango Therapeutics, Inc.",1819133
930236,RWT,REDWOOD TRUST INC,930236
1772177,KRUS,"KURA SUSHI USA, INC.",1772177
883618,NXP,NUVEEN SELECT TAX FREE INCOME PORTFOLIO,883618
1109242,HAFC,HANMI FINANCIAL CORP,1109242
1314052,AVXL,ANAVEX LIFE SCIENCES CORP.,1314052
1383082,DBA,INVESCO DB AGRICULTURE FUND,1383082
1085913,FMCB,FARMERS & MERCHANTS BANCORP,1085913
1861974,ECX,ECARX Holdings Inc.,1861974
1953926,ZBIO,"Zenas BioPharma, Inc.",1953926
1728190,HUYA,HUYA Inc.,1728190
1655099,RA,Brookfield Real Assets Income Fund Inc.,1655099
926282,ADTN,"ADTRAN Holdings, Inc.",926282
1868279,AVBP,"ArriVent BioPharma, Inc.",1868279
880117,JBSS,SANFILIPPO JOHN B & SON INC,880117
63296,MATW,MATTHEWS INTERNATIONAL CORP,63296
764401,IIIN,INSTEEL INDUSTRIES INC,764401
1886878,PAXS,PIMCO Access Income Fund,1886878
1286613,LINC,LINCOLN EDUCATIONAL SERVICES CORP,1286613
46129,ALNT,ALLIENT INC,46129
351834,STKL,SunOpta Inc.,351834
915840,BZH,BEAZER HOMES USA INC,915840
790816,BDN,BRANDYWINE REALTY TRUST,790816
1705110,ANGI,Angi Inc.,1705110
1819974,SKYT,"SkyWater Technology, Inc",1819974
1788399,DLY,DoubleLine Yield Opportunities Fund,1788399
1630472,TRTX,"TPG RE Finance Trust, Inc.",1630472
1042729,MBWM,MERCANTILE BANK CORP,1042729
1850270,PROK,PROKIDNEY CORP.,1850270
354963,SHEN,SHENANDOAH TELECOMMUNICATIONS CO/VA/,354963
1268533,TYG,TORTOISE ENERGY INFRASTRUCTURE CORP,1268533
883412,MYI,"BLACKROCK MUNIYIELD QUALITY FUND III, INC.",883412
1503290,ACP,abrdn Income Credit Strategies Fund,1503290
2079013,HCAC,Hall Chadwick Acquisition Corp,2079013
1481582,RYI,Ryerson Holding Corp,1481582
1793663,VTEX,VTEX,1793663
1720116,RDVT,"Red Violet, Inc.",1720116
88948,SENEA,Seneca Foods Corp,88948
1597033,SABR,Sabre Corp,1597033
1606757,KE,"Kimball Electronics, Inc.",1606757
1692376,VEL,"Velocity Financial, Inc.",1692376
1538263,HTB,"HomeTrust Bancshares, Inc.",1538263
1549346,SSTK,"Shutterstock, Inc.",1549346
1692705,QD,Qudian Inc.,1692705
1928446,GRNT,"Granite Ridge Resources, Inc.",1928446
1836564,VALN,Valneva SE,1836564
1717547,BRSP,"BrightSpire Capital, Inc.",1717547
1832483,SERV,Serve Robotics Inc. /DE/,1832483
736772,CCNE,CNB FINANCIAL CORP/PA,736772
1847590,BWMN,Bowman Consulting Group Ltd.,1847590
1053369,ELTP,ELITE PHARMACEUTICALS INC /NV/,1053369
1517022,AKBA,"Akebia Therapeutics, Inc.",1517022
1287213,PLOW,"DOUGLAS DYNAMICS, INC",1287213
763532,LYTS,LSI INDUSTRIES INC,763532
1513363,FDUS,FIDUS INVESTMENT Corp,1513363
1845337,DAWN,"Day One Biopharmaceuticals, Inc.",1845337
1747068,MCBS,"MetroCity Bankshares, Inc.",1747068
1062231,AXL,AMERICAN AXLE & MANUFACTURING HOLDINGS INC,1062231
1227476,JQC,Nuveen Credit Strategies Income Fund,1227476
1160864,BHK,BLACKROCK CORE BOND TRUST,1160864
1528129,VTLE,"Vital Energy, Inc.",1528129
1868995,CINT,CI&T Inc,1868995
726601,CCBG,CAPITAL CITY BANK GROUP INC,726601
925683,BTO,JOHN HANCOCK FINANCIAL OPPORTUNITIES FUND,925683
1296250,PFN,PIMCO Income Strategy Fund II,1296250
1549595,NRIX,"Nurix Therapeutics, Inc.",1549595
1142750,AMN,AMN HEALTHCARE SERVICES INC,1142750
1743907,SNCY,"Sun Country Airlines Holdings, Inc.",1743907
1569187,AHH,"Armada Hoffler Properties, Inc.",1569187
1538379,IBTA,"Ibotta, Inc.",1538379
88000,HKHC,Horizon Kinetics Holding Corp,88000
1979330,NBBK,"NB Bancorp, Inc.",1979330
1753539,BKSY,BlackSky Technology Inc.,1753539
1016281,CSV,CARRIAGE SERVICES INC,1016281
1604522,THQ,abrdn Healthcare Opportunities Fund,1604522
2054507,HBNB,Hotel101 Global Holdings Corp.,2054507
1201792,APEI,AMERICAN PUBLIC EDUCATION INC,1201792
1737924,NCDL,Nuveen Churchill Direct Lending Corp.,1737924
1520504,VLRS,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",1520504
732417,HBIA,HILLS BANCORPORATION,732417
1624322,BFST,"Business First Bancshares, Inc.",1624322
766011,CMCL,Caledonia Mining Corp Plc,766011
714562,THFF,FIRST FINANCIAL CORP /IN/,714562
1774170,AIOT,"Powerfleet, Inc.",1774170
1337117,ITRN,Ituran Location & Control Ltd.,1337117
1583107,TBPH,"Theravance Biopharma, Inc.",1583107
1706431,VIR,"Vir Biotechnology, Inc.",1706431
897322,GILT,GILAT SATELLITE NETWORKS LTD,897322
1383441,NIE,Virtus Equity & Convertible Income Fund,1383441
911971,TK,TEEKAY CORP LTD,911971
1512499,LIND,"LINDBLAD EXPEDITIONS HOLDINGS, INC.",1512499
891166,UVE,"UNIVERSAL INSURANCE HOLDINGS, INC.",891166
854560,GSBC,"GREAT SOUTHERN BANCORP, INC.",854560
95029,RGR,STURM RUGER & CO INC,95029
1837686,VMEO,"Vimeo, Inc.",1837686
1164771,NAK,NORTHERN DYNASTY MINERALS LTD,1164771
1583648,PVLA,"PALVELLA THERAPEUTICS, INC.",1583648
1275168,FSBC,FIVE STAR BANCORP,1275168
1598428,MTUS,Metallus Inc.,1598428
800457,DGICA,DONEGAL GROUP INC,800457
1398733,AQST,"Aquestive Therapeutics, Inc.",1398733
1674930,FLGT,"Fulgent Genetics, Inc.",1674930
1879248,ADSE,Ads-Tec Energy Public Ltd Co,1879248
2007825,CCCX,Churchill Capital Corp X/Cayman,2007825
1124105,GYRE,"GYRE THERAPEUTICS, INC.",1124105
1720446,ZEPP,Zepp Health Corp,1720446
1123134,IMOS,CHIPMOS TECHNOLOGIES INC,1123134
1831363,TERN,"Terns Pharmaceuticals, Inc.",1831363
790500,FAX,"ABRDN ASIA-PACIFIC INCOME FUND, INC.",790500
357294,HOV,HOVNANIAN ENTERPRISES INC,357294
1881487,ACDC,ProFrac Holding Corp.,1881487
866729,SCHL,SCHOLASTIC CORP,866729
1505952,DOMO,"DOMO, INC.",1505952
1517399,SUPV,Grupo Supervielle S.A.,1517399
899923,MYGN,MYRIAD GENETICS INC,899923
1013488,BJRI,BJs RESTAURANTS INC,1013488
1782430,STRW,"Strawberry Fields REIT, Inc.",1782430
1308208,ULH,"UNIVERSAL LOGISTICS HOLDINGS, INC.",1308208
1527590,RC,Ready Capital Corp,1527590
879635,MPB,MID PENN BANCORP INC,879635
1175535,WSR,Whitestone REIT,1175535
1708055,RBBN,Ribbon Communications Inc.,1708055
1834376,INNV,InnovAge Holding Corp.,1834376
1863127,TYRA,"Tyra Biosciences, Inc.",1863127
826154,ORRF,ORRSTOWN FINANCIAL SERVICES INC,826154
1735438,MGTX,MeiraGTx Holdings plc,1735438
1834026,GROY,Gold Royalty Corp.,1834026
1713930,NEXA,Nexa Resources S.A.,1713930
1163668,SPFI,"SOUTH PLAINS FINANCIAL, INC.",1163668
1257640,KRO,KRONOS WORLDWIDE INC,1257640
1591588,AMRK,"A-Mark Precious Metals, Inc.",1591588
1729173,UXIN,Uxin Ltd,1729173
1963685,RR,RICHTECH ROBOTICS INC.,1963685
1525769,PLAY,"Dave & Buster's Entertainment, Inc.",1525769
1166663,TEN,TSAKOS ENERGY NAVIGATION LTD,1166663
799233,HTLD,HEARTLAND EXPRESS INC,799233
1738021,CMPX,"Compass Therapeutics, Inc.",1738021
1743725,GDYN,"GRID DYNAMICS HOLDINGS, INC.",1743725
750686,CAC,CAMDEN NATIONAL CORP,750686
1750284,OLMA,"Olema Pharmaceuticals, Inc.",1750284
855886,PDT,JOHN HANCOCK PREMIUM DIVIDEND FUND,855886
1436208,LEGH,Legacy Housing Corp,1436208
1000177,NAT,NORDIC AMERICAN TANKERS Ltd,1000177
1932737,AIIO,ROBO.AI INC.,1932737
1370053,ANAB,"ANAPTYSBIO, INC",1370053
1530804,TROX,Tronox Holdings plc,1530804
2059573,PINWF,Pinewood Technologies Group plc,2059573
783412,DJCO,DAILY JOURNAL CORP,783412
1173514,HY,"HYSTER-YALE, INC.",1173514
1010086,SIGA,SIGA TECHNOLOGIES INC,1010086
1447362,CSTL,CASTLE BIOSCIENCES INC,1447362
1664710,KROS,"Keros Therapeutics, Inc.",1664710
1728117,GOSS,"Gossamer Bio, Inc.",1728117
1320461,CPS,Cooper-Standard Holdings Inc.,1320461
1514705,SXC,"SunCoke Energy, Inc.",1514705
317788,APPS,"Digital Turbine, Inc.",317788
2042022,WYFI,"WhiteFiber, Inc.",2042022
1084201,SVA,SINOVAC BIOTECH LTD,1084201
1766600,SNDL,SNDL Inc.,1766600
39311,IBCP,INDEPENDENT BANK CORP /MI/,39311
2030617,PMI,"Picard Medical, Inc.",2030617
1951089,CRML,Critical Metals Corp.,1951089
1320375,BOE,BlackRock Enhanced Global Dividend Trust,1320375
945983,CLMB,"Climb Global Solutions, Inc.",945983
1819142,SES,SES AI Corp,1819142
1820378,TBLD,Thornburg Income Builder Opportunities Trust,1820378
1535778,MSIF,"MSC INCOME FUND, INC.",1535778
1423221,NX,Quanex Building Products CORP,1423221
1526491,GUYGF,G2 Goldfields Inc.,1526491
1725033,XYF,X Financial,1725033
1848731,GLASF,Glass House Brands Inc.,1848731
859070,FCBC,FIRST COMMUNITY BANKSHARES INC /VA/,859070
1826286,VINP,Vinci Compass Investments Ltd.,1826286
844965,TTI,TETRA TECHNOLOGIES INC,844965
1548717,LDP,"Cohen & Steers Ltd Duration Preferred & Income Fund, Inc.",1548717
1546417,BLMN,"Bloomin' Brands, Inc.",1546417
2039497,RHLD,"Resolute Holdings Management, Inc.",2039497
1655759,ARVN,"ARVINAS, INC.",1655759
1823986,WDH,Waterdrop Inc.,1823986
1038773,SMBK,SMARTFINANCIAL INC.,1038773
1185348,PRAA,PRA GROUP INC,1185348
69488,MYE,MYERS INDUSTRIES INC,69488
1590976,MBUU,"MALIBU BOATS, INC.",1590976
1173489,CEVA,CEVA INC,1173489
916907,SMBC,"SOUTHERN MISSOURI BANCORP, INC.",916907
1625791,KRNT,Kornit Digital Ltd.,1625791
1273685,ADAM,"ADAMAS TRUST, INC.",1273685
884152,VMO,Invesco Municipal Opportunity Trust,884152
1793129,NDMO,Nuveen Dynamic Municipal Opportunities Fund,1793129
1348911,KALV,"KalVista Pharmaceuticals, Inc.",1348911
1000623,MATV,"Mativ Holdings, Inc.",1000623
1743235,RIOFF,Rio2 Ltd,1743235
1849396,NEXN,Nexxen International Ltd.,1849396
1071255,GDEN,"GOLDEN ENTERTAINMENT, INC.",1071255
1285550,CLPT,"ClearPoint Neuro, Inc.",1285550
1050441,EGBN,EAGLE BANCORP INC,1050441
43196,GTN,"GRAY MEDIA, INC",43196
1550695,PHLT,Performant Healthcare Inc,1550695
1053352,HTBK,HERITAGE COMMERCE CORP,1053352
1576942,SFIX,"Stitch Fix, Inc.",1576942
1459839,SIBN,"SI-BONE, Inc.",1459839
1857154,DNUT,"Krispy Kreme, Inc.",1857154
1044777,OSPN,OneSpan Inc.,1044777
1579684,GCI,"Gannett Co., Inc.",1579684
1309251,MALG,MICROALLIANCE GROUP INC.,1309251
1576873,ABAT,AMERICAN BATTERY TECHNOLOGY Co,1576873
1053988,MUJ,"BLACKROCK MUNIHOLDINGS NEW JERSEY QUALITY FUND, INC.",1053988
1326732,XNCR,Xencor Inc,1326732
2018463,BRELY,Brazilian Rare Earths Limited/ADR,2018463
1034665,MHD,"BLACKROCK MUNIHOLDINGS FUND, INC.",1034665
1921158,FUFU,Bitfufu Inc.,1921158
1793855,ASGI,abrdn Global Infrastructure Income Fund,1793855
1497645,INN,"Summit Hotel Properties, Inc.",1497645
1827506,TRML,"Tourmaline Bio, Inc.",1827506
1771706,VREOF,Vireo Growth Inc.,1771706
1163739,NBR,NABORS INDUSTRIES LTD,1163739
1370755,TCPC,BlackRock TCP Capital Corp.,1370755
1221029,CPAC,CEMENTOS PACASMAYO SAA,1221029
75288,OXM,OXFORD INDUSTRIES INC,75288
1710340,ETON,"Eton Pharmaceuticals, Inc.",1710340
1840616,NFGC,New Found Gold Corp.,1840616
1631596,KREF,KKR Real Estate Finance Trust Inc.,1631596
1195738,NKX,NUVEEN CALIFORNIA AMT-FREE QUALITY MUNICIPAL INCOME FUND,1195738
1034957,CRESY,CRESUD INC,1034957
1395325,ETJ,Eaton Vance Risk-Managed Diversified Equity Income Fund,1395325
1001614,REPX,"Riley Exploration Permian, Inc.",1001614
1309402,GPRE,Green Plains Inc.,1309402
1824814,CGNT,Cognyte Software Ltd.,1824814
1761918,ERAS,"Erasca, Inc.",1761918
1021561,NUS,"NU SKIN ENTERPRISES, INC.",1021561
1528988,BUI,"BlackRock Utilities, Infrastructure & Power Opportunities Trust",1528988
1227862,EMD,WESTERN ASSET EMERGING MARKETS DEBT FUND INC.,1227862
1765812,PHDWY,"PT Ace Hardware Indonesia, Tbk./ADR",1765812
1609151,WEAV,"Weave Communications, Inc.",1609151
1512228,NB,NIOCORP DEVELOPMENTS LTD,1512228
1774342,NMCO,Nuveen Municipal Credit Opportunities Fund,1774342
1368265,CLNE,Clean Energy Fuels Corp.,1368265
1336706,NPB,NORTHPOINTE BANCSHARES INC,1336706
916789,HELE,HELEN OF TROY LTD,916789
1913847,CNCK,Coincheck Group N.V.,1913847
1479681,NUTX,"Nutex Health, Inc.",1479681
1537137,SLI,STANDARD LITHIUM LTD.,1537137
1958086,CLB,Core Laboratories Inc. /DE/,1958086
1652535,ICHR,"ICHOR HOLDINGS, LTD.",1652535
1412665,MOFG,"MidWestOne Financial Group, Inc.",1412665
1084554,LTBR,LIGHTBRIDGE Corp,1084554
1967649,VSTS,Vestis Corp,1967649
885601,IIM,Invesco Value Municipal Income Trust,885601
216851,PEO,"ADAMS NATURAL RESOURCES FUND, INC.",216851
917100,IFN,"INDIA FUND, INC.",917100
2042902,EVAC,EQV Ventures Acquisition Corp. II,2042902
1769617,HONE,"HarborOne Bancorp, Inc.",1769617
1051003,DSU,"BLACKROCK DEBT STRATEGIES FUND, INC.",1051003
1562818,BIT,BlackRock Multi-Sector Income Trust,1562818
1145986,ASPN,ASPEN AEROGELS INC,1145986
1815620,OPT,Opthea Ltd,1815620
60714,LXU,"LSB INDUSTRIES, INC.",60714
1301787,BXC,BlueLinx Holdings Inc.,1301787
1722606,MTA,Metalla Royalty & Streaming Ltd.,1722606
1377757,GAU,Galiano Gold Inc.,1377757
1809691,HKD,AMTD Digital Inc.,1809691
896264,USNA,USANA HEALTH SCIENCES INC,896264
1500881,EU,enCore Energy Corp.,1500881
737468,WASH,WASHINGTON TRUST BANCORP INC,737468
895447,SCVL,SHOE CARNIVAL INC,895447
2034267,CEPF,"Cantor Equity Partners IV, Inc.",2034267
1160308,SVRA,Savara Inc,1160308
716314,GHM,GRAHAM CORP,716314
1234006,GOOD,GLADSTONE COMMERCIAL CORP,1234006
1975641,ZYBT,Zhengye Biotechnology Holding Ltd,1975641
1526119,VSTM,"Verastem, Inc.",1526119
1749723,NFE,New Fortress Energy Inc.,1749723
1814287,ABL,"Abacus Global Management, Inc.",1814287
884624,OFIX,Orthofix Medical Inc.,884624
1602584,CCD,Calamos Dynamic Convertible & Income Fund,1602584
1219120,AVK,ADVENT CONVERTIBLE & INCOME FUND,1219120
886043,MMU,WESTERN ASSET MANAGED MUNICIPALS FUND INC.,886043
1816590,CMPS,COMPASS Pathways plc,1816590
1527753,PSNL,"Personalis, Inc.",1527753
798783,UHT,UNIVERSAL HEALTH REALTY INCOME TRUST,798783
1791145,GBFH,GBank Financial Holdings Inc.,1791145
1610853,HSDT,"HELIUS MEDICAL TECHNOLOGIES, INC.",1610853
903419,ALRS,ALERUS FINANCIAL CORP,903419
1747079,BALY,Bally's Corp,1747079
1866633,CCSI,"Consensus Cloud Solutions, Inc.",1866633
899751,TWI,TITAN INTERNATIONAL INC,899751
1680247,PUMP,ProPetro Holding Corp.,1680247
1058867,GNTY,GUARANTY BANCSHARES INC /TX/,1058867
1974551,RSRBF,Robex Resources Inc.,1974551
1057060,HZO,MARINEMAX INC,1057060
1440972,LAR,Lithium Argentina AG,1440972
928340,CWCO,Consolidated Water Co. Ltd.,928340
1059386,VVR,Invesco Senior Income Trust,1059386
930420,KFRC,KFORCE INC,930420
1500412,AMBQ,"Ambiq Micro, Inc.",1500412
1848416,VRNOF,Verano Holdings Corp.,1848416
1035092,SHBI,SHORE BANCSHARES INC,1035092
1781730,TCBX,"Third Coast Bancshares, Inc.",1781730
1633336,CCAP,"Crescent Capital BDC, Inc.",1633336
1401521,ACIC,AMERICAN COASTAL INSURANCE Corp,1401521
1653558,PRTH,"Priority Technology Holdings, Inc.",1653558
1285786,EMX,EMX Royalty Corp,1285786
1743102,JFIN,Jiayin Group Inc.,1743102
876427,MNRO,"MONRO, INC.",876427
1315257,KOP,Koppers Holdings Inc.,1315257
1233681,BLW,BLACKROCK Ltd DURATION INCOME TRUST,1233681
912147,RMT,"ROYCE MICRO-CAP TRUST, INC.",912147
1556739,THRY,"Thryv Holdings, Inc.",1556739
862831,FISI,FINANCIAL INSTITUTIONS INC,862831
1267902,WIW,WESTERN ASSET INFLATION-LINKED OPPORTUNITIES & INCOME FUND,1267902
1462056,BLZE,"Backblaze, Inc.",1462056
1720420,IBEX,IBEX Ltd,1720420
1064052,FGOVF,FREEGOLD VENTURES LTD,1064052
1795815,BCAL,California BanCorp \ CA,1795815
1828791,DSP,Viant Technology Inc.,1828791
1626971,CRVS,"Corvus Pharmaceuticals, Inc.",1626971
1661181,ORGO,Organogenesis Holdings Inc.,1661181
101538,UAMY,UNITED STATES ANTIMONY CORP,101538
1859690,ARQQ,Arqit Quantum Inc.,1859690
2079253,APXT,Apex Treasury Corp,2079253
1546429,BGB,Blackstone Strategic Credit 2027 Term Fund,1546429
709337,FMNB,FARMERS NATIONAL BANC CORP /OH/,709337
103595,VLGEA,VILLAGE SUPER MARKET INC,103595
928658,CVLG,"COVENANT LOGISTICS GROUP, INC.",928658
1770501,VENU,Venu Holding Corp,1770501
1608742,DIAX,Nuveen Dow 30sm Dynamic Overwrite Fund,1608742
1606498,AVNS,"AVANOS MEDICAL, INC.",1606498
1080720,GUT,GABELLI UTILITY TRUST,1080720
1876588,ZIMV,ZimVie Inc.,1876588
1737927,CGC,Canopy Growth Corp,1737927
1810523,FTHY,FIRST TRUST HIGH YIELD OPPORTUNITIES 2027 TERM FUND,1810523
1501989,CTMX,"CytomX Therapeutics, Inc.",1501989
1434868,ESPR,"Esperion Therapeutics, Inc.",1434868
2067129,NP,Neptune Insurance Holdings Inc.,2067129
1867102,EVTL,Vertical Aerospace Ltd.,1867102
1997377,ISOU,IsoEnergy Ltd.,1997377
1130713,BBBY,"BED BATH & BEYOND, INC.",1130713
1425355,SUIG,SUI Group Holdings Ltd.,1425355
1761612,BCYC,BICYCLE THERAPEUTICS PLC,1761612
1321741,GAIN,GLADSTONE INVESTMENT CORPORATION\DE,1321741
1419536,CBNK,Capital Bancorp Inc,1419536
1514416,BAND,Bandwidth Inc.,1514416
1852353,DC,Dakota Gold Corp.,1852353
1559053,PRTA,PROTHENA CORP PUBLIC LTD CO,1559053
708781,CASS,CASS INFORMATION SYSTEMS INC,708781
1554697,GHY,"PGIM Global High Yield Fund, Inc.",1554697
1057379,HCKT,"HACKETT GROUP, INC.",1057379
1838615,ALTI,"AlTi Global, Inc.",1838615
23795,CTO,"CTO Realty Growth, Inc.",23795
920427,UNTY,UNITY BANCORP INC /NJ/,920427
885125,IQI,Invesco Quality Municipal Income Trust,885125
1768267,CRNC,Cerence Inc.,1768267
1927958,AIRO,"AIRO Group Holdings, Inc.",1927958
1170299,PML,PIMCO MUNICIPAL INCOME FUND II,1170299
31235,KODK,EASTMAN KODAK CO,31235
1673985,ASIX,AdvanSix Inc.,1673985
1824403,RSVR,"Reservoir Media, Inc.",1824403
835011,MGPI,MGP INGREDIENTS INC,835011
1393299,BGY,BlackRock Enhanced International Dividend Trust,1393299
25475,CRD-A,CRAWFORD & CO,25475
1471420,STK,"Columbia Seligman Premium Technology Growth Fund, Inc.",1471420
1195734,PBPB,POTBELLY CORP,1195734
880892,VGM,Invesco Trust for Investment Grade Municipals,880892
1034842,RIGL,RIGEL PHARMACEUTICALS INC,1034842
1515940,KIO,KKR Income Opportunities Fund,1515940
1864208,GUG,Guggenheim Active Allocation Fund,1864208
1899883,FIP,FTAI Infrastructure Inc.,1899883
1843586,OTLY,Oatly Group AB,1843586
743367,BHB,BAR HARBOR BANKSHARES,743367
1848739,GDEV,GDEV Inc.,1848739
1823794,ARKO,ARKO Corp.,1823794
1951222,LAES,SEALSQ Corp,1951222
1176984,EIM,Eaton Vance Municipal Bond Fund,1176984
1434647,ZVRA,"ZEVRA THERAPEUTICS, INC.",1434647
1171326,EUBG,ENTREPRENEUR UNIVERSE BRIGHT GROUP,1171326
1768224,ARCT,Arcturus Therapeutics Holdings Inc.,1768224
1087786,NXJ,NUVEEN NEW JERSEY QUALITY MUNICIPAL INCOME FUND,1087786
924396,CRSF,Crisp Momentum Inc.,924396
1062822,LXRX,"LEXICON PHARMACEUTICALS, INC.",1062822
877463,VKQ,Invesco Municipal Trust,877463
1581091,RMAX,"RE/MAX Holdings, Inc.",1581091
1967397,LZMH,LZ Technology Holdings Ltd,1967397
1001385,NWPX,"NWPX Infrastructure, Inc.",1001385
1631761,YRD,Yiren Digital Ltd.,1631761
1944057,CLCO,Cool Co Ltd.,1944057
320121,TLS,TELOS CORP,320121
1776661,ADV,Advantage Solutions Inc.,1776661
1806347,WEST,Westrock Coffee Co,1806347
1722387,ITRG,Integra Resources Corp.,1722387
1375205,URG,UR-ENERGY INC,1375205
1437424,POET,POET TECHNOLOGIES INC.,1437424
2075816,EMIS,Emmis Acquisition Corp.,2075816
